ORIGIN,DEST,DEP_DELAY_NEW,ARR_DELAY_NEW,DISTANCE
LAX,JFK,16,0,2475
LAX,JFK,18,0,2475
LAX,JFK,18,0,2475
LAX,JFK,19,0,2475
LAX,JFK,19,0,2475
LAX,JFK,23,0,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,0,1,2475
LAX,JFK,2,1,2475
LAX,JFK,10,1,2475
LAX,JFK,23,1,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,0,2,2475
LAX,JFK,2,2,2475
LAX,JFK,3,2,2475
LAX,JFK,7,2,2475
LAX,JFK,12,2,2475
LAX,JFK,12,2,2475
LAX,JFK,23,2,2475
LAX,JFK,29,2,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,0,3,2475
LAX,JFK,5,3,2475
LAX,JFK,12,3,2475
LAX,JFK,18,3,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,0,4,2475
LAX,JFK,2,4,2475
LAX,JFK,4,4,2475
LAX,JFK,16,4,2475
LAX,JFK,20,4,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,0,5,2475
LAX,JFK,1,5,2475
LAX,JFK,0,6,2475
LAX,JFK,0,6,2475
LAX,JFK,0,6,2475
LAX,JFK,0,6,2475
LAX,JFK,0,6,2475
LAX,JFK,0,6,2475
LAX,JFK,2,6,2475
LAX,JFK,4,6,2475
LAX,JFK,9,6,2475
LAX,JFK,10,6,2475
LAX,JFK,13,6,2475
LAX,JFK,14,6,2475
LAX,JFK,15,6,2475
LAX,JFK,15,6,2475
LAX,JFK,0,7,2475
LAX,JFK,0,7,2475
LAX,JFK,0,7,2475
LAX,JFK,0,7,2475
LAX,JFK,0,7,2475
LAX,JFK,0,7,2475
LAX,JFK,0,7,2475
LAX,JFK,0,7,2475
LAX,JFK,10,7,2475
LAX,JFK,15,7,2475
LAX,JFK,0,8,2475
LAX,JFK,0,8,2475
LAX,JFK,0,8,2475
LAX,JFK,1,8,2475
LAX,JFK,9,8,2475
LAX,JFK,14,8,2475
LAX,JFK,16,8,2475
LAX,JFK,21,8,2475
LAX,JFK,24,8,2475
LAX,JFK,0,9,2475
LAX,JFK,0,9,2475
LAX,JFK,0,9,2475
LAX,JFK,0,9,2475
LAX,JFK,0,9,2475
LAX,JFK,0,9,2475
LAX,JFK,0,9,2475
LAX,JFK,0,9,2475
LAX,JFK,1,9,2475
LAX,JFK,3,9,2475
LAX,JFK,5,9,2475
LAX,JFK,5,9,2475
LAX,JFK,7,9,2475
LAX,JFK,21,9,2475
LAX,JFK,29,9,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,0,10,2475
LAX,JFK,1,10,2475
LAX,JFK,1,10,2475
LAX,JFK,2,10,2475
LAX,JFK,6,10,2475
LAX,JFK,10,10,2475
LAX,JFK,17,10,2475
LAX,JFK,17,10,2475
LAX,JFK,24,10,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,0,11,2475
LAX,JFK,1,11,2475
LAX,JFK,2,11,2475
LAX,JFK,6,11,2475
LAX,JFK,8,11,2475
LAX,JFK,9,11,2475
LAX,JFK,11,11,2475
LAX,JFK,16,11,2475
LAX,JFK,21,11,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,0,12,2475
LAX,JFK,13,12,2475
LAX,JFK,17,12,2475
LAX,JFK,18,12,2475
LAX,JFK,19,12,2475
LAX,JFK,31,12,2475
LAX,JFK,0,13,2475
LAX,JFK,0,13,2475
LAX,JFK,2,13,2475
LAX,JFK,4,13,2475
LAX,JFK,6,13,2475
LAX,JFK,6,13,2475
LAX,JFK,8,13,2475
LAX,JFK,9,13,2475
LAX,JFK,9,13,2475
LAX,JFK,12,13,2475
LAX,JFK,13,13,2475
LAX,JFK,16,13,2475
LAX,JFK,26,13,2475
LAX,JFK,0,14,2475
LAX,JFK,0,14,2475
LAX,JFK,0,14,2475
LAX,JFK,0,14,2475
LAX,JFK,0,14,2475
LAX,JFK,0,14,2475
LAX,JFK,1,14,2475
LAX,JFK,1,14,2475
LAX,JFK,2,14,2475
LAX,JFK,9,14,2475
LAX,JFK,17,14,2475
LAX,JFK,22,14,2475
LAX,JFK,0,15,2475
LAX,JFK,0,15,2475
LAX,JFK,2,15,2475
LAX,JFK,0,16,2475
LAX,JFK,0,16,2475
LAX,JFK,0,16,2475
LAX,JFK,0,16,2475
LAX,JFK,0,16,2475
LAX,JFK,0,16,2475
LAX,JFK,10,16,2475
LAX,JFK,21,16,2475
LAX,JFK,22,16,2475
LAX,JFK,34,16,2475
LAX,JFK,0,17,2475
LAX,JFK,0,17,2475
LAX,JFK,0,17,2475
LAX,JFK,0,17,2475
LAX,JFK,0,17,2475
LAX,JFK,0,17,2475
LAX,JFK,0,17,2475
LAX,JFK,2,17,2475
LAX,JFK,7,17,2475
LAX,JFK,13,17,2475
LAX,JFK,29,17,2475
LAX,JFK,30,17,2475
LAX,JFK,0,18,2475
LAX,JFK,0,18,2475
LAX,JFK,0,18,2475
LAX,JFK,0,18,2475
LAX,JFK,0,18,2475
LAX,JFK,0,18,2475
LAX,JFK,0,18,2475
LAX,JFK,0,18,2475
LAX,JFK,10,18,2475
LAX,JFK,15,18,2475
LAX,JFK,18,18,2475
LAX,JFK,19,18,2475
LAX,JFK,22,18,2475
LAX,JFK,22,18,2475
LAX,JFK,23,18,2475
LAX,JFK,27,18,2475
LAX,JFK,38,18,2475
LAX,JFK,0,19,2475
LAX,JFK,0,19,2475
LAX,JFK,0,19,2475
LAX,JFK,0,19,2475
LAX,JFK,0,19,2475
LAX,JFK,0,19,2475
LAX,JFK,0,19,2475
LAX,JFK,2,19,2475
LAX,JFK,10,19,2475
LAX,JFK,33,19,2475
LAX,JFK,42,19,2475
LAX,JFK,0,20,2475
LAX,JFK,0,20,2475
LAX,JFK,3,20,2475
LAX,JFK,0,21,2475
LAX,JFK,0,21,2475
LAX,JFK,0,21,2475
LAX,JFK,0,21,2475
LAX,JFK,0,21,2475
LAX,JFK,19,21,2475
LAX,JFK,26,21,2475
LAX,JFK,41,21,2475
LAX,JFK,0,22,2475
LAX,JFK,0,22,2475
LAX,JFK,0,22,2475
LAX,JFK,3,22,2475
LAX,JFK,5,22,2475
LAX,JFK,7,22,2475
LAX,JFK,9,22,2475
LAX,JFK,0,23,2475
LAX,JFK,0,23,2475
LAX,JFK,0,23,2475
LAX,JFK,0,23,2475
LAX,JFK,0,23,2475
LAX,JFK,19,23,2475
LAX,JFK,27,23,2475
LAX,JFK,39,23,2475
LAX,JFK,0,24,2475
LAX,JFK,4,24,2475
LAX,JFK,15,24,2475
LAX,JFK,22,24,2475
LAX,JFK,29,24,2475
LAX,JFK,35,24,2475
LAX,JFK,41,24,2475
LAX,JFK,42,24,2475
LAX,JFK,0,25,2475
LAX,JFK,0,25,2475
LAX,JFK,0,25,2475
LAX,JFK,0,25,2475
LAX,JFK,2,25,2475
LAX,JFK,21,25,2475
LAX,JFK,0,26,2475
LAX,JFK,7,26,2475
LAX,JFK,32,26,2475
LAX,JFK,32,26,2475
LAX,JFK,18,27,2475
LAX,JFK,28,27,2475
LAX,JFK,33,27,2475
LAX,JFK,18,28,2475
LAX,JFK,40,28,2475
LAX,JFK,0,30,2475
LAX,JFK,0,31,2475
LAX,JFK,1,31,2475
LAX,JFK,37,31,2475
LAX,JFK,38,31,2475
LAX,JFK,49,31,2475
LAX,JFK,4,32,2475
LAX,JFK,13,32,2475
LAX,JFK,20,33,2475
LAX,JFK,0,34,2475
LAX,JFK,2,34,2475
LAX,JFK,20,34,2475
LAX,JFK,41,34,2475
LAX,JFK,0,35,2475
LAX,JFK,32,35,2475
LAX,JFK,24,36,2475
LAX,JFK,24,37,2475
LAX,JFK,38,37,2475
LAX,JFK,50,37,2475
LAX,JFK,16,38,2475
LAX,JFK,31,38,2475
LAX,JFK,32,38,2475
LAX,JFK,47,38,2475
LAX,JFK,6,39,2475
LAX,JFK,30,39,2475
LAX,JFK,36,39,2475
LAX,JFK,50,40,2475
LAX,JFK,50,40,2475
LAX,JFK,0,41,2475
LAX,JFK,0,41,2475
LAX,JFK,42,41,2475
LAX,JFK,43,41,2475
LAX,JFK,58,42,2475
LAX,JFK,10,43,2475
LAX,JFK,44,44,2475
LAX,JFK,57,44,2475
LAX,JFK,37,45,2475
LAX,JFK,58,47,2475
LAX,JFK,38,50,2475
LAX,JFK,58,50,2475
LAX,JFK,0,51,2475
LAX,JFK,53,51,2475
LAX,JFK,63,51,2475
LAX,JFK,69,51,2475
LAX,JFK,52,52,2475
LAX,JFK,66,52,2475
LAX,JFK,55,53,2475
LAX,JFK,0,54,2475
LAX,JFK,0,54,2475
LAX,JFK,59,54,2475
LAX,JFK,16,56,2475
LAX,JFK,39,56,2475
LAX,JFK,48,56,2475
LAX,JFK,62,56,2475
LAX,JFK,13,59,2475
LAX,JFK,20,59,2475
LAX,JFK,34,62,2475
LAX,JFK,43,62,2475
LAX,JFK,47,62,2475
LAX,JFK,56,62,2475
LAX,JFK,82,63,2475
LAX,JFK,64,64,2475
LAX,JFK,68,64,2475
LAX,JFK,37,65,2475
LAX,JFK,53,65,2475
LAX,JFK,19,68,2475
LAX,JFK,46,68,2475
LAX,JFK,72,68,2475
LAX,JFK,56,70,2475
LAX,JFK,64,71,2475
LAX,JFK,67,72,2475
LAX,JFK,20,73,2475
LAX,JFK,36,73,2475
LAX,JFK,48,74,2475
LAX,JFK,59,76,2475
LAX,JFK,71,78,2475
LAX,JFK,84,78,2475
LAX,JFK,90,79,2475
LAX,JFK,74,80,2475
LAX,JFK,82,80,2475
LAX,JFK,37,81,2475
LAX,JFK,66,83,2475
LAX,JFK,95,83,2475
LAX,JFK,94,85,2475
LAX,JFK,103,87,2475
LAX,JFK,117,93,2475
LAX,JFK,97,97,2475
LAX,JFK,90,99,2475
LAX,JFK,92,99,2475
LAX,JFK,101,100,2475
LAX,JFK,120,102,2475
LAX,JFK,130,106,2475
LAX,JFK,113,107,2475
LAX,JFK,93,109,2475
LAX,JFK,126,111,2475
LAX,JFK,0,115,2475
LAX,JFK,118,118,2475
LAX,JFK,126,119,2475
LAX,JFK,109,123,2475
LAX,JFK,86,128,2475
LAX,JFK,123,129,2475
LAX,JFK,119,133,2475
LAX,JFK,154,136,2475
LAX,JFK,112,137,2475
LAX,JFK,132,143,2475
LAX,JFK,161,150,2475
LAX,JFK,156,155,2475
LAX,JFK,141,157,2475
LAX,JFK,174,181,2475
LAX,JFK,181,181,2475
LAX,JFK,189,185,2475
LAX,JFK,198,201,2475
LAX,JFK,163,204,2475
LAX,JFK,221,205,2475
LAX,JFK,248,214,2475
LAX,JFK,232,258,2475
LAX,JFK,267,264,2475
LEX,LGA,0,0,604
LEX,LGA,0,8,604
LEX,LGA,105,76,604
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,0,0,96
LGA,PHL,6,0,96
LGA,PHL,0,3,96
LGA,PHL,0,10,96
LGA,PHL,28,27,96
LGA,PHL,0,35,96
LGA,PHL,2,51,96
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,0,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,1,0,184
LGA,BOS,2,0,184
LGA,BOS,2,0,184
LGA,BOS,2,0,184
LGA,BOS,2,0,184
LGA,BOS,2,0,184
LGA,BOS,3,0,184
LGA,BOS,3,0,184
LGA,BOS,3,0,184
LGA,BOS,3,0,184
LGA,BOS,3,0,184
LGA,BOS,4,0,184
LGA,BOS,4,0,184
LGA,BOS,4,0,184
LGA,BOS,4,0,184
LGA,BOS,4,0,184
LGA,BOS,6,0,184
LGA,BOS,6,0,184
LGA,BOS,7,0,184
LGA,BOS,8,0,184
LGA,BOS,8,0,184
LGA,BOS,8,0,184
LGA,BOS,10,0,184
LGA,BOS,10,0,184
LGA,BOS,10,0,184
LGA,BOS,11,0,184
LGA,BOS,11,0,184
LGA,BOS,11,0,184
LGA,BOS,12,0,184
LGA,BOS,16,0,184
LGA,BOS,16,0,184
LGA,BOS,23,0,184
LGA,BOS,0,1,184
LGA,BOS,0,1,184
LGA,BOS,0,1,184
LGA,BOS,0,1,184
LGA,BOS,0,1,184
LGA,BOS,2,1,184
LGA,BOS,3,1,184
LGA,BOS,3,1,184
LGA,BOS,8,1,184
LGA,BOS,0,2,184
LGA,BOS,0,2,184
LGA,BOS,0,2,184
LGA,BOS,0,2,184
LGA,BOS,0,2,184
LGA,BOS,1,2,184
LGA,BOS,7,2,184
LGA,BOS,8,2,184
LGA,BOS,9,2,184
LGA,BOS,17,2,184
LGA,BOS,0,3,184
LGA,BOS,0,3,184
LGA,BOS,0,3,184
LGA,BOS,0,3,184
LGA,BOS,0,3,184
LGA,BOS,0,3,184
LGA,BOS,0,3,184
LGA,BOS,0,3,184
LGA,BOS,3,3,184
LGA,BOS,0,4,184
LGA,BOS,0,4,184
LGA,BOS,0,4,184
LGA,BOS,0,4,184
LGA,BOS,0,4,184
LGA,BOS,9,4,184
LGA,BOS,13,4,184
LGA,BOS,28,4,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,0,5,184
LGA,BOS,2,5,184
LGA,BOS,6,5,184
LGA,BOS,9,5,184
LGA,BOS,3,6,184
LGA,BOS,0,7,184
LGA,BOS,0,7,184
LGA,BOS,0,7,184
LGA,BOS,0,7,184
LGA,BOS,0,7,184
LGA,BOS,1,7,184
LGA,BOS,22,7,184
LGA,BOS,0,8,184
LGA,BOS,0,8,184
LGA,BOS,0,8,184
LGA,BOS,0,8,184
LGA,BOS,0,8,184
LGA,BOS,0,8,184
LGA,BOS,0,8,184
LGA,BOS,16,8,184
LGA,BOS,24,8,184
LGA,BOS,0,9,184
LGA,BOS,0,9,184
LGA,BOS,0,9,184
LGA,BOS,0,9,184
LGA,BOS,0,9,184
LGA,BOS,0,9,184
LGA,BOS,8,9,184
LGA,BOS,19,9,184
LGA,BOS,0,10,184
LGA,BOS,0,10,184
LGA,BOS,0,10,184
LGA,BOS,0,10,184
LGA,BOS,0,10,184
LGA,BOS,5,10,184
LGA,BOS,22,10,184
LGA,BOS,22,10,184
LGA,BOS,0,11,184
LGA,BOS,0,11,184
LGA,BOS,0,11,184
LGA,BOS,0,11,184
LGA,BOS,0,11,184
LGA,BOS,0,11,184
LGA,BOS,0,11,184
LGA,BOS,0,11,184
LGA,BOS,4,11,184
LGA,BOS,9,11,184
LGA,BOS,16,11,184
LGA,BOS,21,11,184
LGA,BOS,34,11,184
LGA,BOS,0,12,184
LGA,BOS,0,12,184
LGA,BOS,20,12,184
LGA,BOS,35,12,184
LGA,BOS,0,13,184
LGA,BOS,0,13,184
LGA,BOS,0,13,184
LGA,BOS,0,13,184
LGA,BOS,3,13,184
LGA,BOS,15,13,184
LGA,BOS,0,14,184
LGA,BOS,0,14,184
LGA,BOS,0,14,184
LGA,BOS,4,14,184
LGA,BOS,20,14,184
LGA,BOS,25,14,184
LGA,BOS,0,15,184
LGA,BOS,1,15,184
LGA,BOS,5,15,184
LGA,BOS,0,16,184
LGA,BOS,19,16,184
LGA,BOS,3,17,184
LGA,BOS,8,17,184
LGA,BOS,13,17,184
LGA,BOS,17,17,184
LGA,BOS,23,17,184
LGA,BOS,0,18,184
LGA,BOS,0,18,184
LGA,BOS,0,18,184
LGA,BOS,1,18,184
LGA,BOS,20,18,184
LGA,BOS,0,19,184
LGA,BOS,0,19,184
LGA,BOS,0,20,184
LGA,BOS,0,20,184
LGA,BOS,6,20,184
LGA,BOS,9,20,184
LGA,BOS,21,20,184
LGA,BOS,26,20,184
LGA,BOS,0,21,184
LGA,BOS,0,21,184
LGA,BOS,0,21,184
LGA,BOS,0,21,184
LGA,BOS,0,21,184
LGA,BOS,3,21,184
LGA,BOS,14,22,184
LGA,BOS,15,22,184
LGA,BOS,46,22,184
LGA,BOS,0,23,184
LGA,BOS,0,23,184
LGA,BOS,0,23,184
LGA,BOS,18,23,184
LGA,BOS,28,23,184
LGA,BOS,13,24,184
LGA,BOS,18,24,184
LGA,BOS,29,24,184
LGA,BOS,0,25,184
LGA,BOS,9,25,184
LGA,BOS,19,25,184
LGA,BOS,28,25,184
LGA,BOS,47,25,184
LGA,BOS,11,27,184
LGA,BOS,22,27,184
LGA,BOS,24,27,184
LGA,BOS,39,27,184
LGA,BOS,45,27,184
LGA,BOS,0,28,184
LGA,BOS,33,28,184
LGA,BOS,34,28,184
LGA,BOS,34,28,184
LGA,BOS,37,28,184
LGA,BOS,4,29,184
LGA,BOS,29,29,184
LGA,BOS,39,29,184
LGA,BOS,0,30,184
LGA,BOS,42,30,184
LGA,BOS,19,31,184
LGA,BOS,0,32,184
LGA,BOS,0,32,184
LGA,BOS,0,32,184
LGA,BOS,2,32,184
LGA,BOS,16,32,184
LGA,BOS,24,32,184
LGA,BOS,24,32,184
LGA,BOS,35,32,184
LGA,BOS,45,32,184
LGA,BOS,0,33,184
LGA,BOS,18,33,184
LGA,BOS,34,34,184
LGA,BOS,21,35,184
LGA,BOS,35,35,184
LGA,BOS,48,35,184
LGA,BOS,0,36,184
